Tipo Test,Traffico,RTT
Dim payload: 512,0,0.01961803436279297
Dim payload: 1024,0,0.020013093948364258
Dim payload: 8,0,0.015267372131347656
Dim payload: 16,0,0.011254549026489258
Dim payload: 32,0,0.018249988555908203
Dim payload: 64,0,0.019058942794799805
Dim payload: 128,0,0.01992487907409668
Dim payload: 256,0,0.010711908340454102
Dim payload: 512,0,0.01894545555114746
Dim payload: 1024,0,0.014897346496582031
Dim payload: 8,0,0.01538228988647461
Dim payload: 16,0,0.019812822341918945
Dim payload: 32,0,0.019832849502563477
Dim payload: 64,0,0.019319534301757812
Dim payload: 128,0,0.01032710075378418
Dim payload: 256,0,0.020023584365844727
Dim payload: 512,0,0.01946091651916504
Dim payload: 1024,0,0.01486063003540039
Dim payload: 8,0,0.015173196792602539
Dim payload: 16,0,0.011488914489746094
Dim payload: 32,0,0.018534421920776367
Dim payload: 64,0,0.01923513412475586
Dim payload: 128,0,0.01975393295288086
Dim payload: 256,0,0.0204622745513916
Dim payload: 512,0,0.019335508346557617
Dim payload: 1024,0,0.01968526840209961
Dim payload: 8,0,0.019208192825317383
Dim payload: 16,0,0.010831117630004883
Dim payload: 32,0,0.018889188766479492
Dim payload: 64,0,0.011353254318237305
Dim payload: 128,0,0.018296003341674805
Dim payload: 256,0,0.014393806457519531
Dim payload: 512,0,0.025058269500732422
Dim payload: 1024,0,0.020095348358154297
Dim payload: 8,0,0.019391536712646484
Dim payload: 16,0,0.019646644592285156
Dim payload: 32,0,0.0203855037689209
Dim payload: 64,0,0.01965928077697754
Dim payload: 128,0,0.011557817459106445
Dim payload: 256,0,0.01826763153076172
Dim payload: 512,0,0.019448518753051758
Dim payload: 1024,0,0.014840364456176758
Dim payload: 8,0,0.015019893646240234
Dim payload: 16,0,0.011508703231811523
Dim payload: 32,0,0.018510818481445312
Dim payload: 64,0,0.019432783126831055
Dim payload: 128,0,0.011659860610961914
Dim payload: 256,0,0.017889738082885742
Dim payload: 512,0,0.019956111907958984
Dim payload: 1024,0,0.020406723022460938
Dim payload: 8,0,0.019227027893066406
Dim payload: 16,0,0.011990547180175781
Dim payload: 32,0,0.01783895492553711
Dim payload: 64,0,0.019869565963745117
Dim payload: 128,0,0.011519432067871094
Dim payload: 256,0,0.018175840377807617
Dim payload: 512,0,0.01970076560974121
Dim payload: 1024,0,0.015379190444946289
Dim payload: 8,0,0.014846086502075195
Dim payload: 16,0,0.020183086395263672
Dim payload: 32,0,0.019630908966064453
Dim payload: 64,0,0.018994569778442383
Dim payload: 128,0,0.018988609313964844
Dim payload: 256,0,0.01986527442932129
Dim payload: 512,0,0.01923060417175293
Dim payload: 1024,0,0.015141487121582031
Dim payload: 8,0,0.01527547836303711
Dim payload: 16,0,0.020221233367919922
Dim payload: 32,0,0.01961517333984375
Dim payload: 64,0,0.019319772720336914
Dim payload: 128,0,0.020076990127563477
Dim payload: 256,0,0.01976919174194336
Dim payload: 512,0,0.01923680305480957
Dim payload: 1024,0,0.014842987060546875
Dim payload: 8,0,0.015411376953125
Dim payload: 16,0,0.019265174865722656
Dim payload: 32,0,0.010804176330566406
Dim payload: 64,0,0.018854141235351562
Dim payload: 128,0,0.019903898239135742
Dim payload: 256,0,0.014910459518432617
Dim payload: 512,0,0.020416975021362305
Dim payload: 1024,0,0.019228458404541016
Dim payload: 8,0,0.015246152877807617
Dim payload: 16,0,0.01966118812561035
Dim payload: 32,0,0.019850969314575195
Dim payload: 64,0,0.019258499145507812
Dim payload: 128,0,0.01056981086730957
Dim payload: 256,0,0.019531965255737305
Dim payload: 512,0,0.01931595802307129
Dim payload: 1024,0,0.015033245086669922
Dim payload: 8,0,0.015193700790405273
Dim payload: 16,0,0.019631624221801758
Dim payload: 32,0,0.010186433792114258
Dim payload: 64,0,0.011377811431884766
Dim payload: 128,0,0.018195152282714844
Dim payload: 256,0,0.020112037658691406
Dim payload: 512,0,0.019451618194580078
Dim payload: 1024,0,0.01978468894958496
Dim payload: 8,0,0.010843276977539062
Dim payload: 16,0,0.01925492286682129
Dim payload: 32,0,0.011380910873413086
Dim payload: 64,0,0.017893552780151367
Dim payload: 128,0,0.010246038436889648
Dim payload: 256,0,0.020122051239013672
Dim payload: 512,0,0.019612550735473633
Dim payload: 1024,0,0.019590139389038086
Dim payload: 8,0,0.019748687744140625
Dim payload: 16,0,0.019942760467529297
Dim payload: 32,0,0.020044326782226562
Dim payload: 64,0,0.019489288330078125
Dim payload: 128,0,0.011684179306030273
Dim payload: 256,0,0.01796126365661621
Dim payload: 512,0,0.019718408584594727
Dim payload: 1024,0,0.014705181121826172
Dim payload: 8,0,0.015155792236328125
Dim payload: 16,0,0.011347532272338867
Dim payload: 32,0,0.018437623977661133
Dim payload: 64,0,0.011195659637451172
Dim payload: 128,0,0.017987489700317383
Dim payload: 256,0,0.02092742919921875
Dim payload: 512,0,0.018757104873657227
Dim payload: 1024,0,0.01480555534362793
Dim payload: 8,0,0.014898300170898438
Dim payload: 16,0,0.020419836044311523
Dim payload: 32,0,0.01950240135192871
Dim payload: 64,0,0.011793851852416992
Dim payload: 128,0,0.017812728881835938
Dim payload: 256,0,0.01998758316040039
Dim payload: 512,0,0.019366025924682617
Dim payload: 1024,0,0.020343542098999023
UDP,0,0.01967310905456543
UDP,0,0.019881010055541992
UDP,0,0.011935710906982422
UDP,0,0.01818060874938965
UDP,0,0.011673212051391602
UDP,0,0.02019643783569336
UDP,0,0.017347335815429688
UDP,0,0.012116193771362305
UDP,0,0.021698474884033203
UDP,0,0.015909194946289062
UDP,0,0.011699914932250977
UDP,0,0.02206873893737793
UDP,0,0.016382932662963867
UDP,0,0.01970076560974121
UDP,0,0.02339005470275879
UDP,0,0.019698143005371094
UDP,0,0.01681351661682129
UDP,0,0.011003971099853516
UDP,0,0.01811385154724121
UDP,0,0.025661945343017578
UDP,0,0.014525651931762695
UDP,0,0.019617080688476562
UDP,0,0.019623994827270508
UDP,0,0.011046409606933594
UDP,0,0.01904129981994629
UDP,0,0.019685745239257812
UDP,0,0.0199429988861084
UDP,0,0.019379377365112305
UDP,0,0.01973700523376465
UDP,0,0.01990509033203125
UDP,0,0.012008190155029297
UDP,0,0.018039226531982422
UDP,0,0.019938945770263672
UDP,0,0.01987433433532715
UDP,0,0.019407272338867188
UDP,0,0.019038677215576172
UDP,0,0.010549306869506836
UDP,0,0.0198516845703125
UDP,0,0.01940155029296875
UDP,0,0.019320249557495117
UDP,0,0.01032567024230957
UDP,0,0.01174306869506836
UDP,0,0.017780065536499023
UDP,0,0.01994919776916504
UDP,0,0.019430875778198242
UDP,0,0.010815858840942383
UDP,0,0.019248485565185547
UDP,0,0.01991558074951172
UDP,0,0.01945662498474121
UDP,0,0.019887685775756836
UDP,0,0.019808292388916016
UDP,0,0.010258674621582031
UDP,0,0.019278526306152344
UDP,0,0.010276079177856445
UDP,0,0.021535873413085938
UDP,0,0.017734050750732422
UDP,0,0.020045757293701172
UDP,0,0.0197598934173584
UDP,0,0.010621309280395508
UDP,0,0.018867969512939453
UDP,0,0.010750770568847656
UDP,0,0.01905202865600586
UDP,0,0.010465621948242188
UDP,0,0.011285066604614258
UDP,0,0.01804661750793457
UDP,0,0.01071310043334961
UDP,0,0.018823623657226562
UDP,0,0.010454416275024414
UDP,0,0.011144399642944336
UDP,0,0.018255233764648438
UDP,0,0.019447803497314453
UDP,0,0.011874675750732422
UDP,0,0.01779961585998535
UDP,0,0.012410402297973633
UDP,0,0.01764512062072754
UDP,0,0.0199587345123291
UDP,0,0.01931309700012207
UDP,0,0.019469022750854492
UDP,0,0.01970219612121582
UDP,0,0.011862754821777344
UDP,0,0.018299341201782227
UDP,0,0.0115203857421875
UDP,0,0.01804518699645996
UDP,0,0.01953125
UDP,0,0.01223897933959961
UDP,0,0.017777442932128906
UDP,0,0.011857271194458008
UDP,0,0.01832437515258789
UDP,0,0.019619226455688477
UDP,0,0.01910686492919922
UDP,0,0.020258426666259766
UDP,0,0.01128077507019043
UDP,0,0.018576860427856445
UDP,0,0.019070863723754883
UDP,0,0.01052546501159668
UDP,0,0.019679784774780273
UDP,0,0.0197296142578125
UDP,0,0.01154184341430664
UDP,0,0.01809549331665039
UDP,0,0.011934041976928711
echo,1M,0.010262727737426758
echo,1M,0.01940178871154785
echo,1M,0.010187864303588867
echo,1M,0.019611358642578125
echo,1M,0.019683122634887695
echo,1M,0.010355234146118164
echo,1M,0.01987743377685547
echo,1M,0.019710302352905273
echo,1M,0.019739866256713867
echo,1M,0.019795894622802734
echo,1M,0.02010965347290039
echo,1M,0.019526958465576172
echo,1M,0.02010369300842285
echo,1M,0.019437789916992188
echo,1M,0.011437416076660156
echo,1M,0.01787114143371582
echo,1M,0.019695758819580078
echo,1M,0.020184755325317383
echo,1M,0.019283294677734375
echo,1M,0.010446786880493164
echo,1M,0.011395692825317383
echo,1M,0.017993688583374023
echo,1M,0.01038503646850586
echo,1M,0.019695043563842773
echo,1M,0.020221233367919922
echo,1M,0.018962621688842773
echo,1M,0.02041029930114746
echo,1M,0.019495487213134766
echo,1M,0.020044326782226562
echo,1M,0.019124746322631836
echo,1M,0.010954856872558594
echo,1M,0.01873040199279785
echo,1M,0.019894838333129883
echo,1M,0.019747495651245117
echo,1M,0.019940853118896484
echo,1M,0.01171255111694336
echo,1M,0.01803755760192871
echo,1M,0.011465787887573242
echo,1M,0.01805281639099121
echo,1M,0.020210742950439453
echo,1M,0.019692420959472656
echo,1M,0.019939184188842773
echo,1M,0.019837379455566406
echo,1M,0.0195462703704834
echo,1M,0.020602703094482422
echo,1M,0.019414663314819336
echo,1M,0.019549131393432617
echo,1M,0.019437313079833984
echo,1M,0.011978864669799805
echo,1M,0.01755690574645996
echo,1M,0.011905193328857422
echo,1M,0.017518281936645508
echo,1M,0.010368585586547852
echo,1M,0.019823312759399414
echo,1M,0.011500835418701172
echo,1M,0.017754077911376953
echo,1M,0.010359764099121094
echo,1M,0.020000696182250977
echo,1M,0.020015478134155273
echo,1M,0.01988959312438965
echo,1M,0.01985764503479004
echo,1M,0.019510746002197266
echo,1M,0.019919872283935547
echo,1M,0.01968073844909668
echo,1M,0.01985764503479004
echo,1M,0.01980757713317871
echo,1M,0.019396305084228516
echo,1M,0.011808633804321289
echo,1M,0.017452478408813477
echo,1M,0.01044321060180664
echo,1M,0.011395454406738281
echo,1M,0.017719030380249023
echo,1M,0.01996636390686035
echo,1M,0.020428895950317383
echo,1M,0.01952505111694336
echo,1M,0.010354757308959961
echo,1M,0.02127218246459961
echo,1M,0.0188751220703125
echo,1M,0.01976490020751953
echo,1M,0.019252300262451172
echo,1M,0.01903057098388672
echo,1M,0.019892215728759766
echo,1M,0.01983022689819336
echo,1M,0.011977434158325195
echo,1M,0.017245054244995117
echo,1M,0.019794464111328125
echo,1M,0.01961994171142578
echo,1M,0.010555505752563477
echo,1M,0.019379854202270508
echo,1M,0.011706352233886719
echo,1M,0.01767253875732422
echo,1M,0.010972023010253906
echo,1M,0.019616365432739258
echo,1M,0.01993703842163086
echo,1M,0.01950669288635254
echo,1M,0.011389017105102539
echo,1M,0.01754140853881836
echo,1M,0.011044979095458984
echo,1M,0.01965951919555664
echo,1M,0.019362926483154297
ping,1M,16.2
ping,1M,13.6
ping,1M,13.5
ping,1M,14.0
ping,1M,14.1
ping,1M,16.3
ping,1M,15.6
ping,1M,15.7
ping,1M,15.2
ping,1M,15.7
ping,1M,15.9
ping,1M,15.9
ping,1M,15.6
ping,1M,15.7
ping,1M,15.9
ping,1M,15.5
ping,1M,16.0
ping,1M,16.1
ping,1M,14.0
ping,1M,14.8
ping,1M,14.4
ping,1M,14.8
ping,1M,15.0
ping,1M,15.4
ping,1M,16.3
ping,1M,15.6
ping,1M,16.0
ping,1M,13.4
ping,1M,13.0
ping,1M,12.9
ping,1M,12.9
ping,1M,12.9
ping,1M,12.4
ping,1M,12.6
ping,1M,15.2
ping,1M,15.9
ping,1M,278
ping,1M,15.2
ping,1M,16.0
ping,1M,16.8
ping,1M,15.9
ping,1M,15.8
ping,1M,15.8
ping,1M,15.3
ping,1M,15.7
ping,1M,14.7
ping,1M,14.7
ping,1M,15.1
ping,1M,15.0
ping,1M,13.7
ping,1M,14.9
ping,1M,15.0
ping,1M,14.1
ping,1M,14.8
ping,1M,14.6
ping,1M,14.7
ping,1M,14.7
ping,1M,14.3
ping,1M,13.9
ping,1M,14.8
ping,1M,14.6
ping,1M,14.9
