Tipo Test,Traffico,RTT,RTT_npt,OTT
NTP,0,0,0.01617288589477539,0.008086442947387695
NTP,0,0,0.016703128814697266,0.008351564407348633
NTP,0,0,0.012968063354492188,0.006484031677246094
NTP,0,0,0.01325225830078125,0.006626129150390625
NTP,0,0,0.017434120178222656,0.008717060089111328
NTP,0,0,0.01743602752685547,0.008718013763427734
NTP,0,0,0.013562679290771484,0.006781339645385742
NTP,0,0,0.016327857971191406,0.008163928985595703
NTP,0,0,0.017984390258789062,0.008992195129394531
NTP,0,0,0.014645099639892578,0.007322549819946289
NTP,0,0,0.014455318450927734,0.007227659225463867
NTP,0,0,0.017796039581298828,0.008898019790649414
NTP,0,0,0.017100811004638672,0.008550405502319336
NTP,0,0,0.014295578002929688,0.007147789001464844
NTP,0,0,0.013031005859375,0.0065155029296875
NTP,0,0,0.014099597930908203,0.0070497989654541016
NTP,0,0,0.012720584869384766,0.006360292434692383
NTP,0,0,0.017859458923339844,0.008929729461669922
NTP,0,0,0.017174720764160156,0.008587360382080078
NTP,0,0,0.017530441284179688,0.008765220642089844
NTP,0,0,0.017053604125976562,0.008526802062988281
NTP,0,0,0.02261972427368164,0.01130986213684082
NTP,0,0,0.014163017272949219,0.007081508636474609
NTP,0,0,0.014336109161376953,0.0071680545806884766
NTP,0,0,0,0
NTP,0,0,0.01341390609741211,0.006706953048706055
NTP,0,0,0.014791488647460938,0.007395744323730469
NTP,0,0,0.020484447479248047,0.010242223739624023
NTP,0,0,0.015746593475341797,0.007873296737670898
NTP,0,0,0.01708507537841797,0.008542537689208984
NTP,0,0,0.019904136657714844,0.009952068328857422
NTP,0,0,0.01224660873413086,0.00612330436706543
NTP,0,0,0.013922691345214844,0.006961345672607422
NTP,0,0,0.018299579620361328,0.009149789810180664
NTP,0,0,0.014768123626708984,0.007384061813354492
NTP,0,0,0.012430191040039062,0.006215095520019531
NTP,0,0,0.013695240020751953,0.0068476200103759766
NTP,0,0,0.015062332153320312,0.007531166076660156
NTP,0,0,0.013112068176269531,0.006556034088134766
NTP,0,0,0.013767719268798828,0.006883859634399414
NTP,0,0,0.013559818267822266,0.006779909133911133
NTP,0,0,0.013401031494140625,0.0067005157470703125
NTP,0,0,0.014388084411621094,0.007194042205810547
NTP,0,0,0.019773006439208984,0.009886503219604492
NTP,0,0,0.02156352996826172,0.01078176498413086
NTP,0,0,0.028368473052978516,0.014184236526489258
NTP,0,0,0.013622283935546875,0.0068111419677734375
NTP,0,0,0.026668071746826172,0.013334035873413086
NTP,0,0,0.012733936309814453,0.0063669681549072266
NTP,0,0,0.013715267181396484,0.006857633590698242
NTP,0,0,0.01720905303955078,0.00860452651977539
NTP,0,0,0.012870311737060547,0.0064351558685302734
NTP,0,0,0.014122962951660156,0.007061481475830078
NTP,0,0,0.014201641082763672,0.007100820541381836
NTP,0,0,0.016613483428955078,0.008306741714477539
NTP,0,0,0.01769876480102539,0.008849382400512695
NTP,0,0,0.01574563980102539,0.007872819900512695
NTP,0,0,0.021938800811767578,0.010969400405883789
NTP,0,0,0.020702838897705078,0.010351419448852539
NTP,0,0,0.021927833557128906,0.010963916778564453
NTP,0,0,0.018123149871826172,0.009061574935913086
NTP,0,0,0.01458597183227539,0.007292985916137695
NTP,0,0,0.012682914733886719,0.006341457366943359
NTP,0,0,0.01782083511352539,0.008910417556762695
NTP,0,0,0.020507335662841797,0.010253667831420898
NTP,0,0,0.020148277282714844,0.010074138641357422
NTP,0,0,0.018473148345947266,0.009236574172973633
NTP,0,0,0.021580219268798828,0.010790109634399414
NTP,0,0,0.017432212829589844,0.008716106414794922
NTP,0,0,0.01810932159423828,0.00905466079711914
NTP,0,0,0.013044357299804688,0.006522178649902344
NTP,0,0,0.018477916717529297,0.009238958358764648
NTP,0,0,0.013842105865478516,0.006921052932739258
NTP,0,0,0.017204761505126953,0.008602380752563477
NTP,0,0,0.013878822326660156,0.006939411163330078
NTP,0,0,0.017708778381347656,0.008854389190673828
NTP,0,0,0.017094135284423828,0.008547067642211914
NTP,0,0,0.016709327697753906,0.008354663848876953
NTP,0,0,0.02190685272216797,0.010953426361083984
NTP,0,0,0.018442630767822266,0.009221315383911133
NTP,0,0,0.01844310760498047,0.009221553802490234
NTP,0,0,0.018272876739501953,0.009136438369750977
NTP,0,0,0.021620750427246094,0.010810375213623047
NTP,0,0,0.02180194854736328,0.01090097427368164
NTP,0,0,0.021490097045898438,0.010745048522949219
NTP,0,0,0.021173477172851562,0.010586738586425781
NTP,0,0,0.016417980194091797,0.008208990097045898
NTP,0,0,0.01741313934326172,0.00870656967163086
NTP,0,0,0.02216482162475586,0.01108241081237793
NTP,0,0,0.022102832794189453,0.011051416397094727
NTP,0,0,0.01696300506591797,0.008481502532958984
NTP,0,0,0.018064022064208984,0.009032011032104492
NTP,0,0,0.02207803726196289,0.011039018630981445
NTP,0,0,0.022082805633544922,0.011041402816772461
NTP,0,0,0.017902374267578125,0.008951187133789062
NTP,0,0,0.014736652374267578,0.007368326187133789
NTP,0,0,0.020059585571289062,0.010029792785644531
NTP,0,0,0.016783714294433594,0.008391857147216797
NTP,0,0,0.012652397155761719,0.006326198577880859
NTP,0,0,0.015793800354003906,0.007896900177001953
NTP,0,0,0.01460886001586914,0.00730443000793457
NTP,0,0,0.01385641098022461,0.006928205490112305
NTP,0,0,0.016805648803710938,0.008402824401855469
NTP,0,0,0.01891946792602539,0.009459733963012695
NTP,0,0,0.06952953338623047,0.034764766693115234
NTP,0,0,0.0313568115234375,0.01567840576171875
NTP,0,0,0.03113079071044922,0.01556539535522461
NTP,0,0,0.02436351776123047,0.012181758880615234
NTP,0,0,0.018196582794189453,0.009098291397094727
NTP,0,0,0.02192544937133789,0.010962724685668945
NTP,0,0,0.01531982421875,0.007659912109375
NTP,0,0,0.01821279525756836,0.00910639762878418
NTP,0,0,0.012998580932617188,0.006499290466308594
NTP,0,0,0.022564411163330078,0.011282205581665039
NTP,0,0,0.022086143493652344,0.011043071746826172
NTP,0,0,0.020433902740478516,0.010216951370239258
NTP,0,0,0.011170387268066406,0.005585193634033203
NTP,0,0,0.016040325164794922,0.008020162582397461
NTP,0,0,0.021201610565185547,0.010600805282592773
NTP,0,0,0.0185546875,0.00927734375
NTP,0,0,0.021249771118164062,0.010624885559082031
NTP,0,0,0.023208141326904297,0.011604070663452148
NTP,0,0,0.013904094696044922,0.006952047348022461
NTP,0,0,0.013788223266601562,0.006894111633300781
NTP,0,0,0.01703786849975586,0.00851893424987793
NTP,0,0,0.017481327056884766,0.008740663528442383
NTP,0,0,0.013417243957519531,0.006708621978759766
NTP,0,0,0.02200794219970703,0.011003971099853516
NTP,0,0,0.016819477081298828,0.008409738540649414
NTP,0,0,0.014783382415771484,0.007391691207885742
NTP,0,0,0.013468742370605469,0.006734371185302734
NTP,0,0,0.01631641387939453,0.008158206939697266
NTP,0,0,0.013148307800292969,0.006574153900146484
NTP,0,0,0.024486541748046875,0.012243270874023438
NTP,0,0,0.01739025115966797,0.008695125579833984
NTP,0,0,0.020426273345947266,0.010213136672973633
NTP,0,0,0.019573211669921875,0.009786605834960938
NTP,0,0,0.021237850189208984,0.010618925094604492
NTP,0,0,0.021350860595703125,0.010675430297851562
NTP,0,0,0.013753414154052734,0.006876707077026367
NTP,0,0,0.013600349426269531,0.006800174713134766
NTP,0,0,0.017933368682861328,0.008966684341430664
NTP,0,0,0.01422119140625,0.007110595703125
NTP,0,0,0.012021064758300781,0.006010532379150391
NTP,0,0,0.012531280517578125,0.0062656402587890625
NTP,0,0,0.013720989227294922,0.006860494613647461
NTP,0,0,0.017015933990478516,0.008507966995239258
NTP,0,0,0.011475563049316406,0.005737781524658203
NTP,0,0,0.017494678497314453,0.008747339248657227
NTP,0,0,0.014589309692382812,0.007294654846191406
NTP,0,0,0.02170419692993164,0.01085209846496582
NTP,0,0,0.013363361358642578,0.006681680679321289
NTP,0,0,0.01737499237060547,0.008687496185302734
NTP,0,0,0.013019084930419922,0.006509542465209961
NTP,0,0,0.012728691101074219,0.006364345550537109
NTP,0,0,0.01478719711303711,0.007393598556518555
NTP,0,0,0.01771259307861328,0.00885629653930664
NTP,0,0,0.013148784637451172,0.006574392318725586
NTP,0,0,0.017227649688720703,0.008613824844360352
NTP,0,0,0.01678466796875,0.008392333984375
NTP,0,0,0.019479751586914062,0.009739875793457031
NTP,0,0,0.012669086456298828,0.006334543228149414
NTP,0,0,0.014084815979003906,0.007042407989501953
NTP,0,0,0.013050079345703125,0.0065250396728515625
NTP,0,0,0.018858909606933594,0.009429454803466797
NTP,0,0,0.017763137817382812,0.008881568908691406
NTP,0,0,0.018380165100097656,0.009190082550048828
NTP,0,0,0.01922130584716797,0.009610652923583984
NTP,0,0,0.014541149139404297,0.0072705745697021484
NTP,0,0,0.01642608642578125,0.008213043212890625
NTP,0,0,0.014220714569091797,0.0071103572845458984
NTP,0,0,0.013517379760742188,0.006758689880371094
NTP,0,0,0.01725149154663086,0.00862574577331543
NTP,0,0,0,0
NTP,0,0,0.017817974090576172,0.008908987045288086
NTP,0,0,0.013585567474365234,0.006792783737182617
NTP,0,0,0.027797698974609375,0.013898849487304688
NTP,0,0,0.013756752014160156,0.006878376007080078
NTP,0,0,0.01267385482788086,0.00633692741394043
NTP,0,0,0.02041149139404297,0.010205745697021484
NTP,0,0,0.01357269287109375,0.006786346435546875
NTP,0,0,0.017461776733398438,0.008730888366699219
NTP,0,0,0.014751911163330078,0.007375955581665039
NTP,0,0,0.012885093688964844,0.006442546844482422
NTP,0,0,0.021754741668701172,0.010877370834350586
NTP,0,0,0.017057418823242188,0.008528709411621094
NTP,0,0,0.018799781799316406,0.009399890899658203
NTP,0,0,0.022801876068115234,0.011400938034057617
NTP,0,0,0.013924121856689453,0.0069620609283447266
NTP,0,0,0.021463394165039062,0.010731697082519531
NTP,0,0,0.02066946029663086,0.01033473014831543
NTP,0,0,0.02130746841430664,0.01065373420715332
NTP,0,0,0.021306514739990234,0.010653257369995117
NTP,0,0,0.014403343200683594,0.007201671600341797
NTP,0,0,0.02016305923461914,0.01008152961730957
NTP,0,0,0.020581722259521484,0.010290861129760742
NTP,0,0,0.02141427993774414,0.01070713996887207
NTP,0,0,0.017187118530273438,0.008593559265136719
NTP,0,0,0.027063846588134766,0.013531923294067383
NTP,0,0,0.01669788360595703,0.008348941802978516
NTP,0,0,0.012459754943847656,0.006229877471923828
NTP,0,0,0.014549732208251953,0.0072748661041259766
NTP,0,0,0.013692855834960938,0.006846427917480469
NTP,0,0,0.01986980438232422,0.00993490219116211
NTP,0,0,0.021499156951904297,0.010749578475952148
NTP,0,0,0.013828277587890625,0.0069141387939453125
NTP,0,0,0.02206707000732422,0.01103353500366211
NTP,0,0,0.016347408294677734,0.008173704147338867
NTP,0,0,0.013139724731445312,0.006569862365722656
NTP,0,0,0.008202552795410156,0.004101276397705078
NTP,0,0,0.013387680053710938,0.006693840026855469
NTP,0,0,0.016292095184326172,0.008146047592163086
NTP,0,0,0.017181396484375,0.0085906982421875
NTP,0,0,0.016637325286865234,0.008318662643432617
NTP,0,0,0.016889095306396484,0.008444547653198242
NTP,0,0,0.022617340087890625,0.011308670043945312
NTP,0,0,0.013386726379394531,0.006693363189697266
NTP,0,0,0.018610477447509766,0.009305238723754883
NTP,0,0,0.01822042465209961,0.009110212326049805
NTP,0,0,0.018047809600830078,0.009023904800415039
NTP,0,0,0.015111923217773438,0.007555961608886719
NTP,0,0,0.014476776123046875,0.0072383880615234375
NTP,0,0,0.016716957092285156,0.008358478546142578
NTP,0,0,0.017858505249023438,0.008929252624511719
NTP,0,0,0,0
NTP,0,0,0.02214336395263672,0.01107168197631836
NTP,0,0,0.02138996124267578,0.01069498062133789
NTP,0,0,0.018344879150390625,0.009172439575195312
NTP,0,0,0.014553546905517578,0.007276773452758789
NTP,0,0,0,0
NTP,0,0,0.013199329376220703,0.0065996646881103516
NTP,0,0,0.013585090637207031,0.006792545318603516
NTP,0,0,0.01811361312866211,0.009056806564331055
NTP,0,0,0.01738262176513672,0.00869131088256836
NTP,0,0,0.017736434936523438,0.008868217468261719
NTP,0,0,0.006138324737548828,0.003069162368774414
NTP,0,0,0.017971038818359375,0.008985519409179688
NTP,0,0,0.017815589904785156,0.008907794952392578
NTP,0,0,0.017560482025146484,0.008780241012573242
NTP,0,0,0.018616676330566406,0.009308338165283203
NTP,0,0,0.018454551696777344,0.009227275848388672
NTP,0,0,0.0218658447265625,0.01093292236328125
NTP,0,0,0.016878128051757812,0.008439064025878906
NTP,0,0,0.014499187469482422,0.007249593734741211
NTP,0,0,0.016678810119628906,0.008339405059814453
NTP,0,0,0.016620635986328125,0.008310317993164062
NTP,0,0,0.016630172729492188,0.008315086364746094
NTP,0,0,0.014061927795410156,0.007030963897705078
NTP,0,0,0.012575149536132812,0.006287574768066406
NTP,0,0,0.014193058013916016,0.007096529006958008
NTP,0,0,0.016505718231201172,0.008252859115600586
NTP,0,0,0.013739585876464844,0.006869792938232422
NTP,0,0,0.01426076889038086,0.00713038444519043
NTP,0,0,0.01264810562133789,0.006324052810668945
NTP,0,0,0.012637615203857422,0.006318807601928711
NTP,0,0,0.02145862579345703,0.010729312896728516
NTP,0,0,0.021980762481689453,0.010990381240844727
NTP,0,0,0.021459579467773438,0.010729789733886719
NTP,0,0,0.021772384643554688,0.010886192321777344
NTP,0,0,0.017922401428222656,0.008961200714111328
NTP,0,0,0.01737499237060547,0.008687496185302734
NTP,0,0,0.016942977905273438,0.008471488952636719
NTP,0,0,0.01268911361694336,0.00634455680847168
NTP,0,0,0.013689517974853516,0.006844758987426758
NTP,0,0,0.013866424560546875,0.0069332122802734375
NTP,0,0,0.017971038818359375,0.008985519409179688
NTP,0,0,0.012340545654296875,0.0061702728271484375
NTP,0,0,0.0162506103515625,0.00812530517578125
NTP,0,0,0.01728200912475586,0.00864100456237793
NTP,0,0,0.012813091278076172,0.006406545639038086
NTP,0,0,0.016995906829833984,0.008497953414916992
NTP,0,0,0.020648479461669922,0.010324239730834961
NTP,0,0,0.013387680053710938,0.006693840026855469
NTP,0,0,0.016811370849609375,0.008405685424804688
NTP,0,0,0.01348257064819336,0.00674128532409668
NTP,0,0,0,0
NTP,0,0,0.021177291870117188,0.010588645935058594
NTP,0,0,0.014636039733886719,0.007318019866943359
NTP,0,0,0.01803874969482422,0.00901937484741211
NTP,0,0,0.01902484893798828,0.00951242446899414
NTP,0,0,0.02845907211303711,0.014229536056518555
NTP,0,0,0.01313638687133789,0.006568193435668945
NTP,0,0,0.01729440689086914,0.00864720344543457
NTP,0,0,0.026636123657226562,0.013318061828613281
NTP,0,0,0.012731552124023438,0.006365776062011719
NTP,0,0,0.012871265411376953,0.0064356327056884766
NTP,0,0,0.01345205307006836,0.00672602653503418
NTP,0,0,0,0
NTP,0,0,0.022470951080322266,0.011235475540161133
NTP,0,0,0.020734310150146484,0.010367155075073242
NTP,0,0,0.021053791046142578,0.010526895523071289
NTP,0,0,0.021131515502929688,0.010565757751464844
NTP,0,0,0.02172994613647461,0.010864973068237305
NTP,0,0,0.022037506103515625,0.011018753051757812
NTP,0,0,0.021756649017333984,0.010878324508666992
NTP,0,0,0.017991065979003906,0.008995532989501953
NTP,0,0,0.013949871063232422,0.006974935531616211
NTP,0,0,0.02275371551513672,0.01137685775756836
NTP,0,0,0.01881265640258789,0.009406328201293945
NTP,0,0,0.0203857421875,0.01019287109375
NTP,0,0,0.020719051361083984,0.010359525680541992
NTP,0,0,0.021526813507080078,0.010763406753540039
NTP,0,0,0.017604827880859375,0.008802413940429688
NTP,0,0,0.02554607391357422,0.01277303695678711
NTP,0,0,0.017835140228271484,0.008917570114135742
NTP,0,0,0.014156341552734375,0.0070781707763671875
NTP,0,0,0.013962745666503906,0.006981372833251953
NTP,0,0,0.013977527618408203,0.0069887638092041016
NTP,0,0,0.017988204956054688,0.008994102478027344
NTP,0,0,0.019568443298339844,0.009784221649169922
NTP,0,0,0.02163982391357422,0.01081991195678711
NTP,0,0,0.013628482818603516,0.006814241409301758
NTP,0,0,0.014987468719482422,0.007493734359741211
NTP,0,0,0.013926029205322266,0.006963014602661133
NTP,0,0,0.018951416015625,0.0094757080078125
NTP,0,0,0.0216217041015625,0.01081085205078125
NTP,0,0,0.021973133087158203,0.010986566543579102
NTP,0,0,0.02307748794555664,0.01153874397277832
NTP,0,0,0.022899150848388672,0.011449575424194336
NTP,0,0,0.017507076263427734,0.008753538131713867
NTP,0,0,0.021274089813232422,0.010637044906616211
NTP,0,0,0.02136850357055664,0.01068425178527832
NTP,0,0,0.01995849609375,0.009979248046875
NTP,0,0,0.013937950134277344,0.006968975067138672
NTP,0,0,0.022120952606201172,0.011060476303100586
NTP,0,0,0.018536090850830078,0.009268045425415039
NTP,0,0,0.014478683471679688,0.007239341735839844
NTP,0,0,0.012980461120605469,0.006490230560302734
NTP,0,0,0.023262500762939453,0.011631250381469727
NTP,0,0,0.02282094955444336,0.01141047477722168
NTP,0,0,0.021163463592529297,0.010581731796264648
NTP,0,0,0.021522045135498047,0.010761022567749023
NTP,0,0,0.02216625213623047,0.011083126068115234
NTP,0,0,0.02066802978515625,0.010334014892578125
NTP,0,0,0.02118968963623047,0.010594844818115234
NTP,0,0,0.01682138442993164,0.00841069221496582
NTP,0,0,0.018064498901367188,0.009032249450683594
NTP,0,0,0.022417545318603516,0.011208772659301758
NTP,0,0,0.02174854278564453,0.010874271392822266
NTP,0,0,0.024013519287109375,0.012006759643554688
NTP,0,0,0.02155303955078125,0.010776519775390625
NTP,0,0,0.022023677825927734,0.011011838912963867
NTP,0,0,0.01844167709350586,0.00922083854675293
NTP,0,0,0.022376060485839844,0.011188030242919922
NTP,0,0,0.01846170425415039,0.009230852127075195
NTP,0,0,0.02184295654296875,0.010921478271484375
NTP,0,0,0.03237104415893555,0.016185522079467773
NTP,0,0,0.01747274398803711,0.008736371994018555
NTP,0,0,0.015432357788085938,0.007716178894042969
NTP,0,0,0.022906780242919922,0.011453390121459961
NTP,0,0,0.02242898941040039,0.011214494705200195
NTP,0,0,0.01832723617553711,0.009163618087768555
NTP,0,0,0.013814926147460938,0.006907463073730469
NTP,0,0,0.018386363983154297,0.009193181991577148
NTP,0,0,0.019656658172607422,0.009828329086303711
NTP,0,0,0.017434120178222656,0.008717060089111328
NTP,0,0,0.01732921600341797,0.008664608001708984
NTP,0,0,0.015044212341308594,0.007522106170654297
NTP,0,0,0.01457977294921875,0.007289886474609375
NTP,0,0,0.01426076889038086,0.00713038444519043
NTP,0,0,0.01900196075439453,0.009500980377197266
NTP,0,0,0.022298336029052734,0.011149168014526367
NTP,0,0,0.018288135528564453,0.009144067764282227
NTP,0,0,0.02591705322265625,0.012958526611328125
NTP,0,0,0.021481037139892578,0.010740518569946289
NTP,0,0,0.021004676818847656,0.010502338409423828
NTP,0,0,0.018468856811523438,0.009234428405761719
NTP,0,0,0.021152973175048828,0.010576486587524414
NTP,0,0,0.017807483673095703,0.008903741836547852
NTP,0,0,0.01575183868408203,0.007875919342041016
NTP,0,0,0.021079540252685547,0.010539770126342773
NTP,0,0,0.02284526824951172,0.01142263412475586
NTP,0,0,0.023009300231933594,0.011504650115966797
NTP,0,0,0.018539905548095703,0.009269952774047852
NTP,0,0,0.02181863784790039,0.010909318923950195
NTP,0,0,0.022108078002929688,0.011054039001464844
NTP,0,0,0.017932415008544922,0.008966207504272461
NTP,0,0,0.023285388946533203,0.011642694473266602
NTP,0,0,0.02162027359008789,0.010810136795043945
NTP,0,0,0.017280101776123047,0.008640050888061523
NTP,0,0,0.013577461242675781,0.006788730621337891
NTP,0,0,0.021663188934326172,0.010831594467163086
NTP,0,0,0.018179893493652344,0.009089946746826172
NTP,0,0,0.018695831298828125,0.009347915649414062
NTP,0,0,0.014370441436767578,0.007185220718383789
NTP,0,0,0.02307891845703125,0.011539459228515625
NTP,0,0,0.018242359161376953,0.009121179580688477
NTP,0,0,0.013824939727783203,0.0069124698638916016
NTP,0,0,0.019481182098388672,0.009740591049194336
NTP,0,0,0.019310474395751953,0.009655237197875977
NTP,0,0,0.017483234405517578,0.008741617202758789
NTP,0,0,0.012634754180908203,0.0063173770904541016
NTP,0,0,0.01973104476928711,0.009865522384643555
NTP,0,0,0.022022247314453125,0.011011123657226562
NTP,0,0,0.018985271453857422,0.009492635726928711
NTP,0,0,0.014887809753417969,0.007443904876708984
NTP,0,0,0.01791095733642578,0.00895547866821289
NTP,0,0,0.014477252960205078,0.007238626480102539
NTP,0,0,0.017871379852294922,0.008935689926147461
NTP,0,0,0.01414632797241211,0.007073163986206055
NTP,0,0,0.022672653198242188,0.011336326599121094
NTP,0,0,0.022749900817871094,0.011374950408935547
NTP,0,0,0.021607398986816406,0.010803699493408203
NTP,0,0,0.021396636962890625,0.010698318481445312
NTP,0,0,0.018294811248779297,0.009147405624389648
NTP,0,0,0.016182899475097656,0.008091449737548828
NTP,0,0,0.020853042602539062,0.010426521301269531
NTP,0,0,0.021716594696044922,0.010858297348022461
NTP,0,0,0.017847537994384766,0.008923768997192383
NTP,0,0,0.021413326263427734,0.010706663131713867
NTP,0,0,0.01855945587158203,0.009279727935791016
NTP,0,0,0.014638900756835938,0.007319450378417969
NTP,0,0,0.02211141586303711,0.011055707931518555
NTP,0,0,0.018140316009521484,0.009070158004760742
NTP,0,0,0.01852893829345703,0.009264469146728516
NTP,0,0,0.019504070281982422,0.009752035140991211
NTP,0,0,0.01361989974975586,0.00680994987487793
NTP,0,0,0.019295692443847656,0.009647846221923828
NTP,0,0,0.017392635345458984,0.008696317672729492
NTP,0,0,0.022628307342529297,0.011314153671264648
NTP,0,0,0.014256000518798828,0.007128000259399414
NTP,0,0,0.022611141204833984,0.011305570602416992
NTP,0,0,0.022438526153564453,0.011219263076782227
NTP,0,0,0.015535354614257812,0.007767677307128906
NTP,0,0,0.018100738525390625,0.009050369262695312
NTP,0,0,0.01522207260131836,0.00761103630065918
NTP,0,0,0.015444755554199219,0.007722377777099609
NTP,0,0,0.018146038055419922,0.009073019027709961
NTP,0,0,0.014104366302490234,0.007052183151245117
NTP,0,0,0.014558792114257812,0.007279396057128906
NTP,0,0,0.014087677001953125,0.0070438385009765625
NTP,0,0,0.019322872161865234,0.009661436080932617
NTP,0,0,0.017017364501953125,0.008508682250976562
NTP,0,0,0.01945209503173828,0.00972604751586914
NTP,0,0,0.022414207458496094,0.011207103729248047
NTP,0,0,0.02203989028930664,0.01101994514465332
NTP,0,0,0.014890670776367188,0.007445335388183594
NTP,0,0,0.014126777648925781,0.007063388824462891
NTP,0,0,0.01929759979248047,0.009648799896240234
NTP,0,0,0.013487815856933594,0.006743907928466797
NTP,0,0,0.015503406524658203,0.0077517032623291016
NTP,0,0,0.014107704162597656,0.007053852081298828
NTP,0,0,0.01445627212524414,0.00722813606262207
NTP,0,0,0.014468193054199219,0.007234096527099609
NTP,0,0,0.017760753631591797,0.008880376815795898
NTP,0,0,0.013856887817382812,0.006928443908691406
NTP,0,0,0.01397848129272461,0.006989240646362305
NTP,0,0,0.019065380096435547,0.009532690048217773
NTP,0,0,0.019118309020996094,0.009559154510498047
