Tipo_Test,Traffico,RTT
Intervallo: 5 s,0,0.022408485412597656
Intervallo: 5 s,0,0.02142500877380371
Intervallo: 5 s,0,0.019189119338989258
Intervallo: 5 s,0,0.018818140029907227
Intervallo: 5 s,0,0.01857447624206543
Intervallo: 5 s,0,0.017734766006469727
Dim payload: 8,0,0.019331693649291992
Dim payload: 16,0,0.019665956497192383
Dim payload: 32,0,0.020216941833496094
Dim payload: 64,0,0.020280122756958008
Dim payload: 128,0,0.0189058780670166
Dim payload: 256,0,0.014898300170898438
Dim payload: 512,0,0.024887800216674805
Dim payload: 1024,0,0.020612478256225586
Dim payload: 1500,0,0.01914048194885254
Dim payload: 8,0,0.060135602951049805
Dim payload: 16,0,0.019452333450317383
Dim payload: 32,0,0.010544061660766602
Dim payload: 64,0,0.019083499908447266
Dim payload: 128,0,0.02024364471435547
Dim payload: 256,0,0.019956588745117188
Dim payload: 512,0,0.01952338218688965
Dim payload: 1024,0,0.020483732223510742
Dim payload: 1500,0,0.018830299377441406
Dim payload: 8,0,0.004830121994018555
Dim payload: 16,0,0.015822172164916992
Dim payload: 32,0,0.019936561584472656
Dim payload: 64,0,0.01947760581970215
Dim payload: 128,0,0.010940313339233398
Dim payload: 256,0,0.018496274948120117
Dim payload: 512,0,0.014625787734985352
Dim payload: 1024,0,0.025650978088378906
Dim payload: 1500,0,0.020015239715576172
Dim payload: 8,0,5.173683166503906e-05
Dim payload: 16,0,0.01932668685913086
Dim payload: 32,0,0.01918482780456543
Dim payload: 64,0,0.010033607482910156
Dim payload: 128,0,0.019550085067749023
Dim payload: 256,0,0.010428905487060547
Dim payload: 512,0,0.019438743591308594
Dim payload: 1024,0,0.019115447998046875
Dim payload: 1500,0,0.015277624130249023
Dim payload: 8,0,0.005455970764160156
Dim payload: 16,0,0.009928464889526367
Dim payload: 32,0,0.019484519958496094
Dim payload: 64,0,0.01020359992980957
Dim payload: 128,0,0.019227981567382812
Dim payload: 256,0,0.010661125183105469
Dim payload: 512,0,0.01930093765258789
Dim payload: 1024,0,0.014434099197387695
Dim payload: 1500,0,0.016589879989624023
Dim payload: 8,0,8.678436279296875e-05
Dim payload: 16,0,0.01789069175720215
Dim payload: 32,0,0.010667800903320312
Dim payload: 64,0,0.01938343048095703
Dim payload: 128,0,0.019284963607788086
Dim payload: 256,0,0.011119842529296875
Dim payload: 512,0,0.019590377807617188
Dim payload: 1024,0,0.013847112655639648
Dim payload: 1500,0,0.019990205764770508
Dim payload: 8,0,0.0055768489837646484
Dim payload: 16,0,0.009051322937011719
Dim payload: 32,0,0.010375499725341797
Dim payload: 64,0,0.019666194915771484
Dim payload: 128,0,0.019491195678710938
Dim payload: 256,0,0.010451555252075195
Dim payload: 512,0,0.020127296447753906
Dim payload: 1024,0,0.01864171028137207
Dim payload: 1500,0,0.014719724655151367
Dim payload: 8,0,0.005976438522338867
Dim payload: 16,0,0.00956106185913086
Dim payload: 32,0,0.01907944679260254
Dim payload: 64,0,0.01078176498413086
Dim payload: 128,0,0.011904716491699219
Dim payload: 256,0,0.017025470733642578
Dim payload: 512,0,0.014656305313110352
Dim payload: 1024,0,0.02531290054321289
Dim payload: 1500,0,0.014335393905639648
Dim payload: 8,0,0.00595855712890625
Dim payload: 16,0,0.009637117385864258
Dim payload: 32,0,0.019519329071044922
Dim payload: 64,0,0.01917409896850586
Dim payload: 128,0,0.010179519653320312
Dim payload: 256,0,0.018860816955566406
Dim payload: 512,0,0.014892339706420898
Dim payload: 1024,0,0.02522420883178711
Dim payload: 1500,0,0.0197603702545166
Dim payload: 8,0,5.0067901611328125e-05
Dim payload: 16,0,0.01944446563720703
Dim payload: 32,0,0.019048452377319336
Dim payload: 64,0,0.010525703430175781
Dim payload: 128,0,0.019269704818725586
Dim payload: 256,0,0.010449409484863281
Dim payload: 512,0,0.019782543182373047
Dim payload: 1024,0,0.019417524337768555
Dim payload: 1500,0,0.019834041595458984
Dim payload: 8,0,0.004352569580078125
Dim payload: 16,0,0.005761384963989258
Dim payload: 32,0,0.020098447799682617
Dim payload: 64,0,0.010153770446777344
Dim payload: 128,0,0.018898725509643555
Dim payload: 256,0,0.010614633560180664
Dim payload: 512,0,0.019481182098388672
Dim payload: 1024,0,0.014337778091430664
Dim payload: 1500,0,0.019487380981445312
Dim payload: 8,0,0.005758523941040039
Dim payload: 16,0,0.010110139846801758
Dim payload: 32,0,0.01925206184387207
Dim payload: 64,0,0.010977506637573242
Dim payload: 128,0,0.01918506622314453
Dim payload: 256,0,0.010547399520874023
Dim payload: 512,0,0.019289731979370117
Dim payload: 1024,0,0.018985509872436523
Dim payload: 1500,0,0.02024984359741211
Dim payload: 8,0,6.151199340820312e-05
Dim payload: 16,0,0.018854141235351562
Dim payload: 32,0,0.010352849960327148
Dim payload: 64,0,0.019378185272216797
Dim payload: 128,0,0.010782480239868164
Dim payload: 256,0,0.018720626831054688
Dim payload: 512,0,0.019927024841308594
Dim payload: 1024,0,0.014423608779907227
Dim payload: 1500,0,0.01987147331237793
Dim payload: 8,0,0.00583958625793457
Dim payload: 16,0,0.009477376937866211
Dim payload: 32,0,0.019878387451171875
Dim payload: 64,0,0.010343790054321289
Dim payload: 128,0,0.018633127212524414
Dim payload: 256,0,0.010907411575317383
Dim payload: 512,0,0.013947248458862305
Dim payload: 1024,0,0.019771575927734375
Dim payload: 1500,0,0.015355825424194336
Dim payload: 8,0,0.009194374084472656
Dim payload: 16,0,0.010892391204833984
Dim payload: 32,0,0.019283771514892578
Dim payload: 64,0,0.010347366333007812
Dim payload: 128,0,0.00998377799987793
Dim payload: 256,0,0.018898725509643555
Dim payload: 512,0,0.02035975456237793
Dim payload: 1024,0,0.01479482650756836
Dim payload: 1500,0,0.019793033599853516
Dim payload: 8,0,0.005372524261474609
Dim payload: 16,0,0.009381294250488281
Dim payload: 32,0,0.020038127899169922
Dim payload: 64,0,0.01000523567199707
Dim payload: 128,0,0.01967763900756836
Dim payload: 256,0,0.009898900985717773
Dim payload: 512,0,0.01940298080444336
Dim payload: 1024,0,0.019490480422973633
Dim payload: 1500,0,0.014609813690185547
Dim payload: 8,0,0.006123065948486328
Dim payload: 16,0,0.009491682052612305
Dim payload: 32,0,0.01933121681213379
Dim payload: 64,0,0.020172834396362305
Dim payload: 128,0,0.010062217712402344
Dim payload: 256,0,0.0191037654876709
Dim payload: 512,0,0.010889291763305664
Dim payload: 1024,0,0.018752098083496094
Dim payload: 1500,0,0.02004384994506836
Dim payload: 8,0,0.0042765140533447266
Dim payload: 16,0,0.006218910217285156
Dim payload: 32,0,0.011615514755249023
Dim payload: 64,0,0.017763614654541016
Dim payload: 128,0,0.010175943374633789
Dim payload: 256,0,0.019150733947753906
Dim payload: 512,0,0.010747671127319336
Dim payload: 1024,0,0.01889944076538086
Dim payload: 1500,0,0.014655828475952148
Dim payload: 8,0,0.005782604217529297
Dim payload: 16,0,0.009862422943115234
Dim payload: 32,0,0.019595623016357422
Dim payload: 64,0,0.020161151885986328
Dim payload: 128,0,0.01019287109375
Dim payload: 256,0,0.019134044647216797
Dim payload: 512,0,0.020523548126220703
Dim payload: 1024,0,0.0189211368560791
Dim payload: 1500,0,0.014231204986572266
Dim payload: 8,0,0.0056209564208984375
Dim payload: 16,0,0.009422063827514648
Dim payload: 32,0,0.010340690612792969
Dim payload: 64,0,0.02046680450439453
Dim payload: 128,0,0.010109424591064453
Dim payload: 256,0,0.018825054168701172
Dim payload: 512,0,0.020200014114379883
Dim payload: 1024,0,0.01969623565673828
Dim payload: 1500,0,0.020360469818115234
Dim payload: 8,0,5.2928924560546875e-05
Dim payload: 16,0,0.019051790237426758
Dim payload: 32,0,0.010646820068359375
Dim payload: 64,0,0.01912236213684082
Dim payload: 128,0,0.01938652992248535
Dim payload: 256,0,0.010304689407348633
Dim payload: 512,0,0.019439697265625
Dim payload: 1024,0,0.019539833068847656
Dim payload: 1500,0,0.014856815338134766
Dim payload: 8,0,0.005479335784912109
Dim payload: 16,0,0.009435892105102539
Dim payload: 32,0,0.020400524139404297
Dim payload: 64,0,0.020023822784423828
Dim payload: 128,0,0.018832921981811523
Dim payload: 256,0,0.019428253173828125
Dim payload: 512,0,0.014462471008300781
Dim payload: 1024,0,0.01475071907043457
Dim payload: 1500,0,0.01476740837097168
Dim payload: 8,0,0.003972291946411133
Dim payload: 16,0,0.011054039001464844
Dim payload: 32,0,0.010755300521850586
Dim payload: 64,0,0.0195009708404541
Dim payload: 128,0,0.01938605308532715
Dim payload: 256,0,0.010950088500976562
Dim payload: 512,0,0.01915264129638672
Dim payload: 1024,0,0.019638776779174805
Dim payload: 1500,0,0.020169734954833984
Dim payload: 8,0,3.552436828613281e-05
Dim payload: 16,0,0.010152101516723633
Dim payload: 32,0,0.011648893356323242
Dim payload: 64,0,0.017484664916992188
Dim payload: 128,0,0.019377708435058594
Dim payload: 256,0,0.01077580451965332
Dim payload: 512,0,0.019359588623046875
Dim payload: 1024,0,0.014581918716430664
Dim payload: 1500,0,0.019812345504760742
Dim payload: 8,0,0.003419160842895508
Dim payload: 16,0,0.011633634567260742
Dim payload: 32,0,0.010155439376831055
Dim payload: 64,0,0.01043081283569336
Dim payload: 128,0,0.01853179931640625
Dim payload: 256,0,0.010758638381958008
Dim payload: 512,0,0.019242525100708008
Dim payload: 1024,0,0.020121097564697266
Dim payload: 1500,0,0.020327091217041016
Dim payload: 8,0,0.00012731552124023438
Dim payload: 16,0,0.017916202545166016
Dim payload: 32,0,0.010666370391845703
Dim payload: 64,0,0.009897947311401367
Dim payload: 128,0,0.019081830978393555
Dim payload: 256,0,0.010478019714355469
Dim payload: 512,0,0.019973039627075195
Dim payload: 1024,0,0.019042015075683594
Dim payload: 1500,0,0.015106201171875
Dim payload: 8,0,0.0034072399139404297
Dim payload: 16,0,0.011451005935668945
Dim payload: 32,0,0.019967079162597656
Dim payload: 64,0,0.019377708435058594
Dim payload: 128,0,0.010563850402832031
Dim payload: 256,0,0.018798828125
Dim payload: 512,0,0.014966249465942383
Dim payload: 1024,0,0.024930238723754883
Dim payload: 1500,0,0.01445627212524414
Dim payload: 8,0,0.005639314651489258
Dim payload: 16,0,0.009572744369506836
Dim payload: 32,0,0.02042222023010254
Dim payload: 64,0,0.019670724868774414
Dim payload: 128,0,0.009886980056762695
Dim payload: 256,0,0.019298315048217773
Dim payload: 512,0,0.010957479476928711
Dim payload: 1024,0,0.01925063133239746
Dim payload: 1500,0,0.014640569686889648
Dim payload: 8,0,0.011246204376220703
Dim payload: 16,0,0.005911827087402344
Dim payload: 32,0,0.01706218719482422
Dim payload: 64,0,0.010428190231323242
Dim payload: 128,0,0.018889904022216797
Dim payload: 256,0,0.010532617568969727
Dim payload: 512,0,0.019513607025146484
Dim payload: 1024,0,0.01951432228088379
Dim payload: 1500,0,0.020411968231201172
Dim payload: 8,0,3.743171691894531e-05
Dim payload: 16,0,0.0101470947265625
Dim payload: 32,0,0.01934814453125
Dim payload: 64,0,0.019620180130004883
Dim payload: 128,0,0.01042938232421875
Dim payload: 256,0,0.018943309783935547
Dim payload: 512,0,0.020064830780029297
Dim payload: 1024,0,0.014383077621459961
Dim payload: 1500,0,0.019507646560668945
Dim payload: 8,0,0.005570888519287109
Dim payload: 16,0,0.009498834609985352
Dim payload: 32,0,0.020557641983032227
Dim payload: 64,0,0.01992058753967285
Dim payload: 128,0,0.020156383514404297
Dim payload: 256,0,0.018712997436523438
Dim payload: 512,0,0.019611358642578125
Dim payload: 1024,0,0.014901876449584961
Dim payload: 1500,0,0.01956033706665039
Dim payload: 8,0,0.006085634231567383
Dim payload: 16,0,0.00889897346496582
Dim payload: 32,0,0.01941657066345215
Dim payload: 64,0,0.010919570922851562
Dim payload: 128,0,0.018842458724975586
Dim payload: 256,0,0.01070261001586914
Dim payload: 512,0,0.019517898559570312
Dim payload: 1024,0,0.014606714248657227
Dim payload: 1500,0,0.019515275955200195
Dim payload: 8,0,0.003993988037109375
Dim payload: 16,0,0.011670589447021484
Dim payload: 32,0,0.01941990852355957
Dim payload: 64,0,0.01973247528076172
Dim payload: 128,0,0.010419607162475586
Dim payload: 256,0,0.018540382385253906
Dim payload: 512,0,0.014860391616821289
Dim payload: 1024,0,0.025131940841674805
Dim payload: 1500,0,0.014372587203979492
Dim payload: 8,0,0.003759145736694336
Dim payload: 16,0,0.011371850967407227
Dim payload: 32,0,0.010442256927490234
Dim payload: 64,0,0.019383668899536133
Dim payload: 128,0,0.010440587997436523
Dim payload: 256,0,0.018734216690063477
Dim payload: 512,0,0.010848283767700195
Dim payload: 1024,0,0.01896381378173828
Dim payload: 1500,0,0.02067422866821289
Dim payload: 8,0,5.245208740234375e-05
Dim payload: 16,0,0.019067764282226562
Dim payload: 32,0,0.019950151443481445
Dim payload: 64,0,0.019568443298339844
Dim payload: 128,0,0.019365310668945312
Dim payload: 256,0,0.010476112365722656
Dim payload: 512,0,0.0197451114654541
Dim payload: 1024,0,0.014698028564453125
Dim payload: 1500,0,0.019536972045898438
Dim payload: 8,0,0.0037479400634765625
Dim payload: 16,0,0.010942220687866211
Dim payload: 32,0,0.0199129581451416
Dim payload: 64,0,0.020287275314331055
Dim payload: 128,0,0.01917719841003418
Dim payload: 256,0,0.02000117301940918
Dim payload: 512,0,0.020029067993164062
Dim payload: 1024,0,0.019385576248168945
Dim payload: 1500,0,0.02020406723022461
Dim payload: 8,0,4.482269287109375e-05
Dim payload: 16,0,0.019169330596923828
Dim payload: 32,0,0.010650157928466797
Dim payload: 64,0,0.018913984298706055
Dim payload: 128,0,0.011412858963012695
Dim payload: 256,0,0.01805853843688965
Dim payload: 512,0,0.01474142074584961
Dim payload: 1024,0,0.024965763092041016
Dim payload: 1500,0,0.014134883880615234
Dim payload: 8,0,0.004012584686279297
Dim payload: 16,0,0.011134147644042969
Dim payload: 32,0,0.020483016967773438
Dim payload: 64,0,0.01973700523376465
Dim payload: 128,0,0.019463539123535156
Dim payload: 256,0,0.010277748107910156
Dim payload: 512,0,0.0193634033203125
Dim payload: 1024,0,0.019945144653320312
Dim payload: 1500,0,0.01488804817199707
Dim payload: 8,0,0.0031774044036865234
Dim payload: 16,0,0.011446714401245117
Dim payload: 32,0,0.010393619537353516
Dim payload: 64,0,0.01990222930908203
Dim payload: 128,0,0.01930856704711914
Dim payload: 256,0,0.010361909866333008
Dim payload: 512,0,0.019861936569213867
Dim payload: 1024,0,0.019191980361938477
Dim payload: 1500,0,0.014522075653076172
Dim payload: 8,0,0.0033905506134033203
Dim payload: 16,0,0.011583328247070312
Dim payload: 32,0,0.010358810424804688
Dim payload: 64,0,0.019735336303710938
Dim payload: 128,0,0.00975346565246582
Dim payload: 256,0,0.019303560256958008
Dim payload: 512,0,0.010505914688110352
Dim payload: 1024,0,0.019046783447265625
Dim payload: 1500,0,0.01501607894897461
Dim payload: 8,0,0.003549337387084961
Dim payload: 16,0,0.011259078979492188
Dim payload: 32,0,0.01945328712463379
Dim payload: 64,0,0.011016130447387695
Dim payload: 128,0,0.019197702407836914
Dim payload: 256,0,0.01946234703063965
Dim payload: 512,0,0.010415077209472656
Dim payload: 1024,0,0.019315481185913086
Dim payload: 1500,0,0.014340639114379883
Dim payload: 8,0,0.0038521289825439453
Dim payload: 16,0,0.011510848999023438
Dim payload: 32,0,0.02000880241394043
Dim payload: 64,0,0.010634183883666992
Dim payload: 128,0,0.01892256736755371
Dim payload: 256,0,0.010821104049682617
Dim payload: 512,0,0.01948380470275879
Dim payload: 1024,0,0.018877267837524414
Dim payload: 1500,0,0.014650583267211914
Dim payload: 8,0,0.011801481246948242
Dim payload: 16,0,5.841255187988281e-05
Dim payload: 32,0,0.012578487396240234
Dim payload: 64,0,0.01053166389465332
Dim payload: 128,0,0.01899099349975586
Dim payload: 256,0,0.010656595230102539
Dim payload: 512,0,0.019115447998046875
Dim payload: 1024,0,0.019306182861328125
Dim payload: 1500,0,0.020829200744628906
Dim payload: 8,0,7.033348083496094e-05
Dim payload: 16,0,0.01865410804748535
Dim payload: 32,0,0.010236024856567383
Dim payload: 64,0,0.010122060775756836
Dim payload: 128,0,0.018650054931640625
Dim payload: 256,0,0.01969289779663086
Dim payload: 512,0,0.019925832748413086
Dim payload: 1024,0,0.01488351821899414
Dim payload: 1500,0,0.018889188766479492
Dim payload: 8,0,0.006104230880737305
Dim payload: 16,0,0.008898496627807617
Dim payload: 32,0,0.010771036148071289
Dim payload: 64,0,0.019290924072265625
Dim payload: 128,0,0.019383668899536133
Dim payload: 256,0,0.010723114013671875
Dim payload: 512,0,0.01952528953552246
Dim payload: 1024,0,0.019248008728027344
Dim payload: 1500,0,0.014544486999511719
Dim payload: 8,0,0.0038459300994873047
Dim payload: 16,0,0.011240243911743164
Dim payload: 32,0,0.010631322860717773
Dim payload: 64,0,0.019756078720092773
Dim payload: 128,0,0.009752511978149414
Dim payload: 256,0,0.019533395767211914
Dim payload: 512,0,0.014757394790649414
Dim payload: 1024,0,0.01964712142944336
Dim payload: 1500,0,0.01978015899658203
Dim payload: 8,0,0.003904581069946289
Dim payload: 16,0,0.01111912727355957
Dim payload: 32,0,0.010869979858398438
Dim payload: 64,0,0.01935291290283203
Dim payload: 128,0,0.019510746002197266
Dim payload: 256,0,0.010185480117797852
Dim payload: 512,0,0.02008199691772461
Dim payload: 1024,0,0.019198179244995117
Dim payload: 1500,0,0.02041769027709961
Dim payload: 8,0,5.054473876953125e-05
Dim payload: 16,0,0.019099712371826172
Dim payload: 32,0,0.01983356475830078
Dim payload: 64,0,0.02020549774169922
Dim payload: 128,0,0.019312620162963867
Dim payload: 256,0,0.010066509246826172
Dim payload: 512,0,0.019173860549926758
Dim payload: 1024,0,0.014714479446411133
Dim payload: 1500,0,0.01958489418029785
Dim payload: 8,0,0.0037145614624023438
Dim payload: 16,0,0.011090278625488281
Dim payload: 32,0,0.011013031005859375
Dim payload: 64,0,0.019365787506103516
Dim payload: 128,0,0.01880192756652832
Dim payload: 256,0,0.019910573959350586
Dim payload: 512,0,0.010927438735961914
Dim payload: 1024,0,0.018795251846313477
Dim payload: 1500,0,0.015024423599243164
Dim payload: 8,0,0.010121822357177734
Dim payload: 16,0,0.005263328552246094
Dim payload: 32,0,0.0195767879486084
Dim payload: 64,0,0.010434865951538086
Dim payload: 128,0,0.018828153610229492
Dim payload: 256,0,0.010704517364501953
Dim payload: 512,0,0.01957106590270996
Dim payload: 1024,0,0.014062881469726562
Dim payload: 1500,0,0.01998162269592285
UDP,0,0.012084245681762695
UDP,0,0.019435644149780273
UDP,0,0.010463953018188477
UDP,0,0.019166946411132812
UDP,0,0.010536432266235352
UDP,0,0.019202470779418945
UDP,0,0.010545969009399414
UDP,0,0.019504308700561523
UDP,0,0.020244598388671875
UDP,0,0.019328832626342773
UDP,0,0.010362386703491211
UDP,0,0.019388437271118164
UDP,0,0.01981663703918457
UDP,0,0.019697904586791992
UDP,0,0.011104345321655273
UDP,0,0.0186312198638916
UDP,0,0.019852638244628906
UDP,0,0.020018577575683594
UDP,0,0.019515514373779297
UDP,0,0.011006355285644531
UDP,0,0.018809795379638672
UDP,0,0.01055455207824707
UDP,0,0.019664525985717773
UDP,0,0.01939082145690918
UDP,0,0.02021956443786621
UDP,0,0.019623279571533203
UDP,0,0.019407987594604492
UDP,0,0.020447731018066406
UDP,0,0.02028942108154297
UDP,0,0.01876211166381836
UDP,0,0.020125389099121094
UDP,0,0.019248008728027344
UDP,0,0.010894775390625
UDP,0,0.018670082092285156
UDP,0,0.01113128662109375
UDP,0,0.019044160842895508
UDP,0,0.010740995407104492
UDP,0,0.019026994705200195
UDP,0,0.01972055435180664
UDP,0,0.019512414932250977
UDP,0,0.01091766357421875
UDP,0,0.0192105770111084
UDP,0,0.019521713256835938
UDP,0,0.010990381240844727
UDP,0,0.01930546760559082
UDP,0,0.019065141677856445
UDP,0,0.010701656341552734
UDP,0,0.018738269805908203
UDP,0,0.010969400405883789
UDP,0,0.0189821720123291
echo,1M,0.01984882354736328
echo,1M,0.010671138763427734
echo,1M,0.019425630569458008
echo,1M,0.01865220069885254
echo,1M,0.02018570899963379
echo,1M,0.010384559631347656
echo,1M,0.01894545555114746
echo,1M,0.020032405853271484
echo,1M,0.019373416900634766
echo,1M,0.010783910751342773
echo,1M,0.01907968521118164
echo,1M,0.01976919174194336
echo,1M,0.010929107666015625
echo,1M,0.01875901222229004
echo,1M,0.019988536834716797
echo,1M,0.011163711547851562
echo,1M,0.018589019775390625
echo,1M,0.010497570037841797
echo,1M,0.019059181213378906
echo,1M,0.010979652404785156
echo,1M,0.01848912239074707
echo,1M,0.019712448120117188
echo,1M,0.019833803176879883
echo,1M,0.010874271392822266
echo,1M,0.018419265747070312
echo,1M,0.011089324951171875
echo,1M,0.01873302459716797
echo,1M,0.01127171516418457
echo,1M,0.018353700637817383
echo,1M,0.011390924453735352
echo,1M,0.018480777740478516
echo,1M,0.011481285095214844
echo,1M,0.01853203773498535
echo,1M,0.019788503646850586
echo,1M,0.01958775520324707
echo,1M,0.01122426986694336
echo,1M,0.019590377807617188
echo,1M,0.01864933967590332
echo,1M,0.019625186920166016
echo,1M,0.01973414421081543
echo,1M,0.010874271392822266
echo,1M,0.01874089241027832
echo,1M,0.01099538803100586
echo,1M,0.018729209899902344
echo,1M,0.0109405517578125
echo,1M,0.01868152618408203
echo,1M,0.011218786239624023
echo,1M,0.019079923629760742
echo,1M,0.019312381744384766
echo,1M,0.01998448371887207
echo,1M,0.01970386505126953
echo,1M,0.01956796646118164
echo,1M,0.01976156234741211
echo,1M,0.010726451873779297
echo,1M,0.019343852996826172
echo,1M,0.01040196418762207
echo,1M,0.019290447235107422
echo,1M,0.011469364166259766
echo,1M,0.017837047576904297
echo,1M,0.018384456634521484
echo,1M,0.010498762130737305
echo,1M,0.019194841384887695
echo,1M,0.011006832122802734
echo,1M,0.01861715316772461
echo,1M,0.01130533218383789
echo,1M,0.01842951774597168
echo,1M,0.019938945770263672
echo,1M,0.010933399200439453
echo,1M,0.01904749870300293
echo,1M,0.019963502883911133
echo,1M,0.019360065460205078
echo,1M,0.01992964744567871
echo,1M,0.020023345947265625
echo,1M,0.019698619842529297
echo,1M,0.020102977752685547
echo,1M,0.01910996437072754
echo,1M,0.020059823989868164
echo,1M,0.019637107849121094
echo,1M,0.019951820373535156
echo,1M,0.01123666763305664
echo,1M,0.018407583236694336
echo,1M,0.019845962524414062
echo,1M,0.01990056037902832
echo,1M,0.019605159759521484
echo,1M,0.0200192928314209
echo,1M,0.019660234451293945
echo,1M,0.011230707168579102
echo,1M,0.01834702491760254
echo,1M,0.011256217956542969
