frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"1","Jul  4, 2024 10:44:55.112189978 CEST","172.24.204.146","10.22.255.154","6","60","74"
"2","Jul  4, 2024 10:44:55.125601078 CEST","10.22.255.154","172.24.204.146","6","60","74"
"3","Jul  4, 2024 10:44:55.125638978 CEST","172.24.204.146","10.22.255.154","6","52","66"
"4","Jul  4, 2024 10:44:55.125689578 CEST","172.24.204.146","10.22.255.154","6","89","103"
"5","Jul  4, 2024 10:44:55.137124078 CEST","10.22.255.154","172.24.204.146","6","52","66"
"6","Jul  4, 2024 10:44:55.137124078 CEST","10.22.255.154","172.24.204.146","6","53","67"
"7","Jul  4, 2024 10:44:55.137135378 CEST","172.24.204.146","10.22.255.154","6","52","66"
"8","Jul  4, 2024 10:44:55.137510078 CEST","172.24.204.146","10.22.255.154","6","56","70"
"9","Jul  4, 2024 10:44:55.137519478 CEST","172.24.204.146","10.22.255.154","6","195","209"
"10","Jul  4, 2024 10:44:55.138624878 CEST","172.24.204.146","10.22.255.154","6","60","74"
"11","Jul  4, 2024 10:44:55.145394278 CEST","10.22.255.154","172.24.204.146","6","52","66"
"12","Jul  4, 2024 10:44:55.157423577 CEST","10.22.255.154","172.24.204.146","6","60","74"
"13","Jul  4, 2024 10:44:55.157452077 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14","Jul  4, 2024 10:44:55.157452377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"15","Jul  4, 2024 10:44:55.157452577 CEST","10.22.255.154","172.24.204.146","6","53","67"
"16","Jul  4, 2024 10:44:55.157480777 CEST","172.24.204.146","10.22.255.154","6","52","66"
"17","Jul  4, 2024 10:44:55.157636577 CEST","172.24.204.146","10.22.255.154","6","60","74"
"18","Jul  4, 2024 10:44:55.157674077 CEST","172.24.204.146","10.22.255.154","6","60","74"
"19","Jul  4, 2024 10:44:55.175732577 CEST","10.22.255.154","172.24.204.146","6","60","74"
"20","Jul  4, 2024 10:44:55.175746977 CEST","10.22.255.154","172.24.204.146","6","52","66"
"21","Jul  4, 2024 10:44:55.175747577 CEST","10.22.255.154","172.24.204.146","6","60","74"
"22","Jul  4, 2024 10:44:55.175796177 CEST","172.24.204.146","10.22.255.154","6","52","66"
"23","Jul  4, 2024 10:44:55.175877477 CEST","172.24.204.146","10.22.255.154","6","52","66"
"24","Jul  4, 2024 10:44:55.176047377 CEST","172.24.204.146","10.22.255.154","6","89","103"
"25","Jul  4, 2024 10:44:55.176342777 CEST","172.24.204.146","10.22.255.154","6","52","66"
"26","Jul  4, 2024 10:44:55.187281677 CEST","10.22.255.154","172.24.204.146","6","52","66"
"27","Jul  4, 2024 10:44:55.187388177 CEST","172.24.204.146","10.22.255.154","6","52","66"
"28","Jul  4, 2024 10:44:55.195349277 CEST","10.22.255.154","172.24.204.146","6","52","66"
"29","Jul  4, 2024 10:44:55.195349277 CEST","10.22.255.154","172.24.204.146","6","52","66"
"30","Jul  4, 2024 10:44:55.217578577 CEST","172.24.204.146","10.22.255.154","6","52","66"
"31","Jul  4, 2024 10:44:55.234663677 CEST","10.22.255.154","172.24.204.146","6","54","68"
"32","Jul  4, 2024 10:44:55.234680777 CEST","172.24.204.146","10.22.255.154","6","52","66"
"33","Jul  4, 2024 10:44:55.235064377 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"34","Jul  4, 2024 10:44:55.235077077 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"35","Jul  4, 2024 10:44:55.235386077 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"36","Jul  4, 2024 10:44:55.235448477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"37","Jul  4, 2024 10:44:55.235745277 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"38","Jul  4, 2024 10:44:55.250122777 CEST","10.22.255.154","172.24.204.146","6","52","66"
"39","Jul  4, 2024 10:44:55.250122977 CEST","10.22.255.154","172.24.204.146","6","52","66"
"40","Jul  4, 2024 10:44:55.250122977 CEST","10.22.255.154","172.24.204.146","6","52","66"
"41","Jul  4, 2024 10:44:55.250142977 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"42","Jul  4, 2024 10:44:55.250151177 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"43","Jul  4, 2024 10:44:55.250238477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"44","Jul  4, 2024 10:44:55.254973277 CEST","10.22.255.154","172.24.204.146","6","52","66"
"45","Jul  4, 2024 10:44:55.254973377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"46","Jul  4, 2024 10:44:55.254973377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"47","Jul  4, 2024 10:44:55.254973377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"48","Jul  4, 2024 10:44:55.254982177 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"49","Jul  4, 2024 10:44:55.254991477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"50","Jul  4, 2024 10:44:55.255132877 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"51","Jul  4, 2024 10:44:55.255166077 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"52","Jul  4, 2024 10:44:55.258331577 CEST","172.24.204.146","10.22.255.154","6","60","74"
"53","Jul  4, 2024 10:44:55.261510177 CEST","10.22.255.154","172.24.204.146","6","52","66"
"54","Jul  4, 2024 10:44:55.261510677 CEST","10.22.255.154","172.24.204.146","6","52","66"
"55","Jul  4, 2024 10:44:55.261510777 CEST","10.22.255.154","172.24.204.146","6","52","66"
"56","Jul  4, 2024 10:44:55.261548477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"57","Jul  4, 2024 10:44:55.261562477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"58","Jul  4, 2024 10:44:55.262001877 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"59","Jul  4, 2024 10:44:55.266859077 CEST","10.22.255.154","172.24.204.146","6","52","66"
"60","Jul  4, 2024 10:44:55.266867277 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"61","Jul  4, 2024 10:44:55.266872977 CEST","10.22.255.154","172.24.204.146","6","52","66"
"62","Jul  4, 2024 10:44:55.266872977 CEST","10.22.255.154","172.24.204.146","6","52","66"
"63","Jul  4, 2024 10:44:55.266876177 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"64","Jul  4, 2024 10:44:55.266924377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"65","Jul  4, 2024 10:44:55.266924377 CEST","10.22.255.154","172.24.204.146","6","52","66"
"66","Jul  4, 2024 10:44:55.267053477 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"67","Jul  4, 2024 10:44:55.267060077 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"68","Jul  4, 2024 10:44:55.267204877 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"69","Jul  4, 2024 10:44:55.274949177 CEST","10.22.255.154","172.24.204.146","6","52","66"
"70","Jul  4, 2024 10:44:55.274955777 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"71","Jul  4, 2024 10:44:55.274958777 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"72","Jul  4, 2024 10:44:55.280889476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"73","Jul  4, 2024 10:44:55.280889576 CEST","10.22.255.154","172.24.204.146","6","52","66"
"74","Jul  4, 2024 10:44:55.280889576 CEST","10.22.255.154","172.24.204.146","6","52","66"
"75","Jul  4, 2024 10:44:55.280889576 CEST","10.22.255.154","172.24.204.146","6","52","66"
"76","Jul  4, 2024 10:44:55.280889676 CEST","10.22.255.154","172.24.204.146","6","60","74"
"77","Jul  4, 2024 10:44:55.280889676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"78","Jul  4, 2024 10:44:55.280897276 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"79","Jul  4, 2024 10:44:55.280900176 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"80","Jul  4, 2024 10:44:55.280937576 CEST","172.24.204.146","10.22.255.154","6","52","66"
"81","Jul  4, 2024 10:44:55.281002876 CEST","172.24.204.146","10.22.255.154","6","68","82"
"82","Jul  4, 2024 10:44:55.281055176 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"83","Jul  4, 2024 10:44:55.281061076 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"84","Jul  4, 2024 10:44:55.281063376 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"85","Jul  4, 2024 10:44:55.281196276 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"86","Jul  4, 2024 10:44:55.281202376 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"87","Jul  4, 2024 10:44:55.286842976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"88","Jul  4, 2024 10:44:55.286843076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"89","Jul  4, 2024 10:44:55.286843076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"90","Jul  4, 2024 10:44:55.286850076 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"91","Jul  4, 2024 10:44:55.286853576 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"92","Jul  4, 2024 10:44:55.286963276 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"93","Jul  4, 2024 10:44:55.287032476 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"94","Jul  4, 2024 10:44:55.287038176 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"95","Jul  4, 2024 10:44:55.292874376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"96","Jul  4, 2024 10:44:55.292874476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"97","Jul  4, 2024 10:44:55.292881976 CEST","172.24.204.146","10.22.255.154","6","4396","4410"
"98","Jul  4, 2024 10:44:55.292886876 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"99","Jul  4, 2024 10:44:55.292889976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"100","Jul  4, 2024 10:44:55.293000876 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"101","Jul  4, 2024 10:44:55.298863176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"102","Jul  4, 2024 10:44:55.298870476 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"103","Jul  4, 2024 10:44:55.298892976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"104","Jul  4, 2024 10:44:55.298895676 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"105","Jul  4, 2024 10:44:55.298916676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"106","Jul  4, 2024 10:44:55.298960976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"107","Jul  4, 2024 10:44:55.298961076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"108","Jul  4, 2024 10:44:55.298986076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"109","Jul  4, 2024 10:44:55.299052376 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"110","Jul  4, 2024 10:44:55.299059276 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"111","Jul  4, 2024 10:44:55.299250576 CEST","172.24.204.146","10.22.255.154","6","804","818"
"112","Jul  4, 2024 10:44:55.304866376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"113","Jul  4, 2024 10:44:55.304866476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"114","Jul  4, 2024 10:44:55.304902876 CEST","10.22.255.154","172.24.204.146","6","52","66"
"115","Jul  4, 2024 10:44:55.304902976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"116","Jul  4, 2024 10:44:55.304902976 CEST","10.22.255.154","172.24.204.146","6","68","82"
"117","Jul  4, 2024 10:44:55.304909076 CEST","172.24.204.146","10.22.255.154","6","52","66"
"118","Jul  4, 2024 10:44:55.304936976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"119","Jul  4, 2024 10:44:55.304937076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"120","Jul  4, 2024 10:44:55.304937076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"121","Jul  4, 2024 10:44:55.304937176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"122","Jul  4, 2024 10:44:55.305076176 CEST","172.24.204.146","10.22.255.154","6","52","66"
"123","Jul  4, 2024 10:44:55.310941976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"124","Jul  4, 2024 10:44:55.310942076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"125","Jul  4, 2024 10:44:55.310942076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"126","Jul  4, 2024 10:44:55.310974776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"127","Jul  4, 2024 10:44:55.310996676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"128","Jul  4, 2024 10:44:55.310996676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"129","Jul  4, 2024 10:44:55.311004476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"130","Jul  4, 2024 10:44:55.311020376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"131","Jul  4, 2024 10:44:55.311084076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"132","Jul  4, 2024 10:44:55.311084076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"133","Jul  4, 2024 10:44:55.311084076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"134","Jul  4, 2024 10:44:55.311084076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"135","Jul  4, 2024 10:44:55.316784476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"136","Jul  4, 2024 10:44:55.316784576 CEST","10.22.255.154","172.24.204.146","6","52","66"
"137","Jul  4, 2024 10:44:55.316821176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"138","Jul  4, 2024 10:44:55.316821176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"139","Jul  4, 2024 10:44:55.316830976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"140","Jul  4, 2024 10:44:55.316842176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"141","Jul  4, 2024 10:44:55.322946476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"142","Jul  4, 2024 10:44:55.322946676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"143","Jul  4, 2024 10:44:55.322946676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"144","Jul  4, 2024 10:44:55.322946676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"145","Jul  4, 2024 10:44:55.322946676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"146","Jul  4, 2024 10:44:55.322946776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"147","Jul  4, 2024 10:44:55.322946776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"148","Jul  4, 2024 10:44:55.322981176 CEST","172.24.204.146","10.22.255.154","6","52","66"
"149","Jul  4, 2024 10:44:55.328858276 CEST","10.22.255.154","172.24.204.146","6","52","66"
"150","Jul  4, 2024 10:44:55.328858276 CEST","10.22.255.154","172.24.204.146","6","52","66"
"151","Jul  4, 2024 10:44:55.328885176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"152","Jul  4, 2024 10:44:55.328885176 CEST","10.22.255.154","172.24.204.146","6","52","66"
"153","Jul  4, 2024 10:44:55.328934376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"154","Jul  4, 2024 10:44:55.328934376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"155","Jul  4, 2024 10:44:55.328934376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"156","Jul  4, 2024 10:44:55.334877276 CEST","10.22.255.154","172.24.204.146","6","52","66"
"157","Jul  4, 2024 10:44:55.334882676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"158","Jul  4, 2024 10:44:55.334919076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"159","Jul  4, 2024 10:44:55.334919076 CEST","10.22.255.154","172.24.204.146","6","52","66"
"160","Jul  4, 2024 10:44:55.334941876 CEST","10.22.255.154","172.24.204.146","6","52","66"
"161","Jul  4, 2024 10:44:55.334941876 CEST","10.22.255.154","172.24.204.146","6","52","66"
"162","Jul  4, 2024 10:44:55.334953976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"163","Jul  4, 2024 10:44:55.341540976 CEST","172.24.204.146","10.22.255.154","6","60","74"
"164","Jul  4, 2024 10:44:55.355219276 CEST","10.22.255.154","172.24.204.146","6","60","74"
"165","Jul  4, 2024 10:44:55.355236776 CEST","172.24.204.146","10.22.255.154","6","52","66"
"166","Jul  4, 2024 10:44:55.355272376 CEST","172.24.204.146","10.22.255.154","6","84","98"
"167","Jul  4, 2024 10:44:55.366825976 CEST","10.22.255.154","172.24.204.146","6","52","66"
"168","Jul  4, 2024 10:44:55.366826076 CEST","10.22.255.154","172.24.204.146","6","84","98"
"169","Jul  4, 2024 10:44:55.366858276 CEST","172.24.204.146","10.22.255.154","6","52","66"
"170","Jul  4, 2024 10:44:55.366938776 CEST","172.24.204.146","10.22.255.154","6","52","66"
"171","Jul  4, 2024 10:44:55.374667776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"172","Jul  4, 2024 10:44:55.384847676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"173","Jul  4, 2024 10:44:55.384864076 CEST","172.24.204.146","10.22.255.154","6","52","66"
"174","Jul  4, 2024 10:44:55.403540975 CEST","172.24.204.146","10.22.255.154","6","60","74"
"175","Jul  4, 2024 10:44:55.415157675 CEST","10.22.255.154","172.24.204.146","6","60","74"
"176","Jul  4, 2024 10:44:55.415188675 CEST","172.24.204.146","10.22.255.154","6","52","66"
"177","Jul  4, 2024 10:44:55.415290175 CEST","172.24.204.146","10.22.255.154","6","116","130"
"178","Jul  4, 2024 10:44:55.435092375 CEST","10.22.255.154","172.24.204.146","6","52","66"
"179","Jul  4, 2024 10:44:55.435092475 CEST","10.22.255.154","172.24.204.146","6","116","130"
"180","Jul  4, 2024 10:44:55.435099875 CEST","172.24.204.146","10.22.255.154","6","52","66"
"181","Jul  4, 2024 10:44:55.435221875 CEST","172.24.204.146","10.22.255.154","6","52","66"
"182","Jul  4, 2024 10:44:55.446985975 CEST","10.22.255.154","172.24.204.146","6","52","66"
"183","Jul  4, 2024 10:44:55.447005375 CEST","172.24.204.146","10.22.255.154","6","52","66"
"184","Jul  4, 2024 10:44:55.454617775 CEST","10.22.255.154","172.24.204.146","6","52","66"
"185","Jul  4, 2024 10:44:55.471473475 CEST","172.24.204.146","10.22.255.154","6","60","74"
"186","Jul  4, 2024 10:44:55.485195075 CEST","10.22.255.154","172.24.204.146","6","60","74"
"187","Jul  4, 2024 10:44:55.485230375 CEST","172.24.204.146","10.22.255.154","6","52","66"
"188","Jul  4, 2024 10:44:55.485319275 CEST","172.24.204.146","10.22.255.154","6","180","194"
"189","Jul  4, 2024 10:44:55.496978275 CEST","10.22.255.154","172.24.204.146","6","52","66"
"190","Jul  4, 2024 10:44:55.496978375 CEST","10.22.255.154","172.24.204.146","6","180","194"
"191","Jul  4, 2024 10:44:55.496978375 CEST","10.22.255.154","172.24.204.146","6","52","66"
"192","Jul  4, 2024 10:44:55.497012175 CEST","172.24.204.146","10.22.255.154","6","52","66"
"193","Jul  4, 2024 10:44:55.497132875 CEST","172.24.204.146","10.22.255.154","6","52","66"
"194","Jul  4, 2024 10:44:55.514711375 CEST","10.22.255.154","172.24.204.146","6","52","66"
"195","Jul  4, 2024 10:44:55.514730875 CEST","172.24.204.146","10.22.255.154","6","52","66"
"196","Jul  4, 2024 10:44:55.533977774 CEST","172.24.204.146","10.22.255.154","6","60","74"
"197","Jul  4, 2024 10:44:55.545221074 CEST","10.22.255.154","172.24.204.146","6","60","74"
"198","Jul  4, 2024 10:44:55.545270274 CEST","172.24.204.146","10.22.255.154","6","52","66"
"199","Jul  4, 2024 10:44:55.545368774 CEST","172.24.204.146","10.22.255.154","6","308","322"
"200","Jul  4, 2024 10:44:55.564695374 CEST","10.22.255.154","172.24.204.146","6","52","66"
"201","Jul  4, 2024 10:44:55.564695374 CEST","10.22.255.154","172.24.204.146","6","308","322"
"202","Jul  4, 2024 10:44:55.564729674 CEST","172.24.204.146","10.22.255.154","6","52","66"
"203","Jul  4, 2024 10:44:55.564973074 CEST","172.24.204.146","10.22.255.154","6","52","66"
"204","Jul  4, 2024 10:44:55.575337874 CEST","10.22.255.154","172.24.204.146","6","52","66"
"205","Jul  4, 2024 10:44:55.575356474 CEST","172.24.204.146","10.22.255.154","6","52","66"
"206","Jul  4, 2024 10:44:55.601574474 CEST","172.24.204.146","10.22.255.154","6","60","74"
"207","Jul  4, 2024 10:44:55.615296674 CEST","10.22.255.154","172.24.204.146","6","60","74"
"208","Jul  4, 2024 10:44:55.615328674 CEST","172.24.204.146","10.22.255.154","6","52","66"
"209","Jul  4, 2024 10:44:55.615431274 CEST","172.24.204.146","10.22.255.154","6","564","578"
"210","Jul  4, 2024 10:44:55.629690874 CEST","10.22.255.154","172.24.204.146","6","52","66"
"211","Jul  4, 2024 10:44:55.629690974 CEST","10.22.255.154","172.24.204.146","6","564","578"
"212","Jul  4, 2024 10:44:55.629702774 CEST","172.24.204.146","10.22.255.154","6","52","66"
"213","Jul  4, 2024 10:44:55.629924574 CEST","172.24.204.146","10.22.255.154","6","52","66"
"214","Jul  4, 2024 10:44:55.640981874 CEST","10.22.255.154","172.24.204.146","6","52","66"
"215","Jul  4, 2024 10:44:55.646920373 CEST","10.22.255.154","172.24.204.146","6","52","66"
"216","Jul  4, 2024 10:44:55.646952373 CEST","172.24.204.146","10.22.255.154","6","52","66"
"217","Jul  4, 2024 10:44:55.666095073 CEST","172.24.204.146","10.22.255.154","6","60","74"
"218","Jul  4, 2024 10:44:55.684698673 CEST","10.22.255.154","172.24.204.146","6","60","74"
"219","Jul  4, 2024 10:44:55.684749173 CEST","172.24.204.146","10.22.255.154","6","52","66"
"220","Jul  4, 2024 10:44:55.684886073 CEST","172.24.204.146","10.22.255.154","6","1076","1090"
"221","Jul  4, 2024 10:44:55.699764873 CEST","10.22.255.154","172.24.204.146","6","52","66"
"222","Jul  4, 2024 10:44:55.699764873 CEST","10.22.255.154","172.24.204.146","6","52","66"
"223","Jul  4, 2024 10:44:55.699764973 CEST","10.22.255.154","172.24.204.146","6","1076","1090"
"224","Jul  4, 2024 10:44:55.699774673 CEST","172.24.204.146","10.22.255.154","6","52","66"
"225","Jul  4, 2024 10:44:55.700009173 CEST","172.24.204.146","10.22.255.154","6","52","66"
"226","Jul  4, 2024 10:44:55.714769573 CEST","10.22.255.154","172.24.204.146","6","52","66"
"227","Jul  4, 2024 10:44:55.714786473 CEST","172.24.204.146","10.22.255.154","6","52","66"
"228","Jul  4, 2024 10:44:55.736227373 CEST","172.24.204.146","10.22.255.154","6","60","74"
"229","Jul  4, 2024 10:44:55.745715073 CEST","10.22.255.154","172.24.204.146","6","60","74"
"230","Jul  4, 2024 10:44:55.745731673 CEST","172.24.204.146","10.22.255.154","6","52","66"
"231","Jul  4, 2024 10:44:55.745776073 CEST","172.24.204.146","10.22.255.154","6","1552","1566"
"232","Jul  4, 2024 10:44:55.765027873 CEST","10.22.255.154","172.24.204.146","6","52","66"
"233","Jul  4, 2024 10:44:55.765027973 CEST","10.22.255.154","172.24.204.146","6","52","66"
"234","Jul  4, 2024 10:44:55.765027973 CEST","10.22.255.154","172.24.204.146","6","1500","1514"
"235","Jul  4, 2024 10:44:55.765028073 CEST","10.22.255.154","172.24.204.146","6","104","118"
"236","Jul  4, 2024 10:44:55.765042573 CEST","172.24.204.146","10.22.255.154","6","52","66"
"237","Jul  4, 2024 10:44:55.765048473 CEST","172.24.204.146","10.22.255.154","6","52","66"
"238","Jul  4, 2024 10:44:55.765175073 CEST","172.24.204.146","10.22.255.154","6","52","66"
"239","Jul  4, 2024 10:44:55.777026972 CEST","10.22.255.154","172.24.204.146","6","52","66"
"240","Jul  4, 2024 10:44:55.777037772 CEST","172.24.204.146","10.22.255.154","6","52","66"
"241","Jul  4, 2024 10:44:55.784660672 CEST","10.22.255.154","172.24.204.146","6","52","66"
"242","Jul  4, 2024 10:44:56.284002568 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"243","Jul  4, 2024 10:44:56.284015168 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"244","Jul  4, 2024 10:44:56.284393368 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"245","Jul  4, 2024 10:44:56.284400268 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"246","Jul  4, 2024 10:44:56.284584468 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"247","Jul  4, 2024 10:44:56.300080568 CEST","10.22.255.154","172.24.204.146","6","52","66"
"248","Jul  4, 2024 10:44:56.300111668 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"249","Jul  4, 2024 10:44:56.300115768 CEST","10.22.255.154","172.24.204.146","6","52","66"
"250","Jul  4, 2024 10:44:56.300117968 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"251","Jul  4, 2024 10:44:56.300120168 CEST","10.22.255.154","172.24.204.146","6","52","66"
"252","Jul  4, 2024 10:44:56.300270468 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"253","Jul  4, 2024 10:44:56.304851668 CEST","10.22.255.154","172.24.204.146","6","52","66"
"254","Jul  4, 2024 10:44:56.304880468 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"255","Jul  4, 2024 10:44:56.304884968 CEST","10.22.255.154","172.24.204.146","6","52","66"
"256","Jul  4, 2024 10:44:56.304886768 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"257","Jul  4, 2024 10:44:56.304929068 CEST","10.22.255.154","172.24.204.146","6","52","66"
"258","Jul  4, 2024 10:44:56.304929068 CEST","10.22.255.154","172.24.204.146","6","52","66"
"259","Jul  4, 2024 10:44:56.305094568 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"260","Jul  4, 2024 10:44:56.305099668 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"261","Jul  4, 2024 10:44:56.310854068 CEST","10.22.255.154","172.24.204.146","6","52","66"
"262","Jul  4, 2024 10:44:56.310854168 CEST","10.22.255.154","172.24.204.146","6","52","66"
"263","Jul  4, 2024 10:44:56.310854168 CEST","10.22.255.154","172.24.204.146","6","52","66"
"264","Jul  4, 2024 10:44:56.310862968 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"265","Jul  4, 2024 10:44:56.310867568 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"266","Jul  4, 2024 10:44:56.311000368 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"267","Jul  4, 2024 10:44:56.316849168 CEST","10.22.255.154","172.24.204.146","6","52","66"
"268","Jul  4, 2024 10:44:56.316849268 CEST","10.22.255.154","172.24.204.146","6","52","66"
"269","Jul  4, 2024 10:44:56.316856368 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"270","Jul  4, 2024 10:44:56.316886068 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"271","Jul  4, 2024 10:44:56.316889068 CEST","10.22.255.154","172.24.204.146","6","52","66"
"272","Jul  4, 2024 10:44:56.316922968 CEST","10.22.255.154","172.24.204.146","6","52","66"
"273","Jul  4, 2024 10:44:56.316927968 CEST","10.22.255.154","172.24.204.146","6","52","66"
"274","Jul  4, 2024 10:44:56.316952568 CEST","10.22.255.154","172.24.204.146","6","52","66"
"275","Jul  4, 2024 10:44:56.317142568 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"276","Jul  4, 2024 10:44:56.317147568 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
